question_id,txt,reviewer_id,reviewee_id,round,comment,answer,name,instructor_grade,weights,Points
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45308,33874,1,<p>Same feedback as above. Splitting this into separate tables would be great!</p>,3,HPA2,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45318,33867,1,<p>i didnt see a page summary for that&nbsp;</p>,3,Super Dope Team Name,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45306,33866,1,,1,Hello,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45315,33879,1,,3,SJS,0.5,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45318,33866,1,<p>i wasnt able to login with admin</p>,1,Hello,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45306,33877,1,,1,Whales_on_Rails,0,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45309,33864,1,,4,HimesMakthalHanna,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45306,33870,1,,1,Tuffy,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45297,33870,1,"<p>No, the admin is not able to view the upcoming flights and users having reservations for the same.</p>",3,Tuffy,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45318,33874,1,,4,HPA2,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45306,33874,1,,5,HPA2,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45310,33877,1,"<p>Unfortunately, I'm unable to provide any constructive feedback on the empty app but I'd be happy to follow up with your team if you are able to share guidance on how to proceed.</p>",1,Whales_on_Rails,0,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45309,33879,1,,5,SJS,0.5,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45310,33864,1,"<p>All these data are printed in the same table as the data for previous flights, which is fine for the admin user.</p>",4,HimesMakthalHanna,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45299,33868,1,"<p>Yes, but past is not separated from future.</p>",4,BrickyardAirlines,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45310,33879,1,"<p>Yes, I can see the list of future flights, but when I click ""Show reservations"" I get a rails exception.</p>",2,SJS,0.5,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45317,33879,1,<p>Same as above but for the upcoming flights</p>,3,SJS,0.5,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45309,33877,1,,1,Whales_on_Rails,0,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45317,33874,1,"<p>Same as above, but for future flights</p>",4,HPA2,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45310,33867,1,"<p>Yes, I see the flights both past and future, but I don't see users who have reserved each flight. I'd suggest adding a field to this table view with a query to reservations that pulls all the active reservations for each flight (or you could do the same in the show view for each flight). I'm also noticing you've got the ""year-2000"" bug in your flight times table. You may want to look into changing your db column type into a datetime which will track both (and simplify comparisons/calculations elsewhere at the same time).</p>",3,Super Dope Team Name,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45317,33870,1,<p>Same as above but for future flights</p>,3,Tuffy,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45302,33870,1,"<p>Yes, the admin is able to view the upcoming flights, but still it is not able to see the users having reservations. Again, adding this information on the Flights show view would be nice.</p>",3,Tuffy,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45303,33866,1,<p>Can't test it since can not login as an admin</p>,1,Hello,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45302,33864,1,"<p>The admin is able to view all flights, but a passenger list for each flight does not seem to be implemented.&nbsp;</p>",2,HimesMakthalHanna,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45320,33870,1,<p>User is able to view all flights but not the flight information of users</p>,3,Tuffy,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45322,33867,1,<p>I could see the future flights but not together with users. The reservation table is probably being implemented.</p>,1,Super Dope Team Name,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45320,33874,1,<p>admin is able to view all previous flights but not the flight information of users</p>,3,HPA2,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45323,33874,1,"<p>Able to view upcoming flights, but not the user reservations.</p>",2,HPA2,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45320,33867,1,<p>able to view all flights but not user information of flights</p>,4,Super Dope Team Name,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45319,33879,1,"<p>Yes I was able to see upcoming flights, but was not able to see the users</p>",3,SJS,0.5,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45323,33877,1,,2,Whales_on_Rails,0,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45320,33868,1,,5,BrickyardAirlines,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45323,33867,1,,,Super Dope Team Name,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45302,33866,1,<p>I could not log in to admin account.</p>,1,Hello,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45319,33867,1,,1,Super Dope Team Name,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45322,33868,0,"<p>Yes, the admin can view all future flights and users having reservations for the same. They are color-coded ""green"".</p>",5,BrickyardAirlines,1,1,
7144,Is the admin able to view the upcoming flights and users having reservations for the same?,45322,33867,0,<p>Yes the admin can view these</p>,5,Super Dope Team Name,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45303,33874,1,<p>Admin is able to view feedbacks&nbsp; &nbsp; &nbsp;</p>,5,HPA2,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45305,33868,1,"<p>While this works completely, an area of improvement I can suggest is adding a way to manage feedback through the UI. I couldn't find a way to get there with any of the links available, I had to manually go to `/feedbacks` in the url.</p>",5,BrickyardAirlines,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45303,33867,1,<p>There is a page to display the feedback but no feedback is shown. Cannot test it due to the same reason that object cannot be created and insert into database.</p>,1,Super Dope Team Name,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45316,33868,1,"<p>The admin is able to view the feedback list for all past flown flights. I did face one issue here though(I understand it maybe because this is a trial only deployment of the app), one of the flights&nbsp;<em><strong><span style=""color: #333333; font-family: verdana, arial, helvetica, sans-serif; font-size: 13px;"">ORD to RDU arrived on 2019-01-27&nbsp;</span></strong></em><span style=""color: #333333; font-family: verdana, arial, helvetica, sans-serif; font-size: 13px;"">is one of the past flights. But when I go to create a new feedback, I am unable to find this flight in the list of flights to create a feedback for.&nbsp;</span></p>
<p><span style=""color: #333333; font-family: verdana, arial, helvetica, sans-serif; font-size: 13px;"">This maybe something you would want to test out and verify!&nbsp;</span></p>",3,BrickyardAirlines,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45308,33870,1,<p>Feedback page seems to be broken. Double check the path maybe?</p>,1,Tuffy,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45314,33870,1,<p>Displays error</p>,1,Tuffy,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45314,33874,1,,5,HPA2,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45314,33879,1,<p>I couldn't test since I couldn't reserve a flight that already happened as a user but I don't think feedback is setup. I couldn't view anything on /feedbacks</p>,2,SJS,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45314,33867,1,<p>Couldn't view anything and couldn't find a feedback option on reservations</p>,1,Super Dope Team Name,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45318,33864,1,<p>there is no feedback pages working yet i think</p>,1,HimesMakthalHanna,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45322,33868,1,"<p>Yes the admin can view the list of feedback on the main page, it is the 3rd link.</p>",,BrickyardAirlines,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45311,33867,1,,5,Super Dope Team Name,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45298,33864,1,<p>No I was unable to locate this feature.</p>,1,HimesMakthalHanna,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45311,33870,1,<p>View Feedback is producing an error. The option to add a feedback is there or view it but cannot land on the view.</p>,1,Tuffy,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45299,33877,1,<p>Nothing is deployed.</p>,1,Whales_on_Rails,0,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45299,33874,1,<p>Can create and view feedback for upcoming flights as well.</p>,4,HPA2,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45316,33874,1,"<p>Yes, the user is able to view the feedbacks for all future and past reservations.</p>",5,HPA2,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45316,33864,1,<p>Feedbacks not implemented</p>,,HimesMakthalHanna,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45305,33866,1,,,Hello,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45322,33864,1,<p>Feedback is not implemented</p>,1,HimesMakthalHanna,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45316,33866,1,"<p>I understand your feedback is in progress. Just one thing you may want to check is that, when you click Add Feedback in the Flight hitory page, it populates the Flight Number page with the flight number of the flight for which Add Feedback is clicked.&nbsp;</p>",2,Hello,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45323,33870,1,"<p>A link for viewing feedback is there, but not able to locate where to give feedback.</p>",5,Tuffy,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45300,33866,1,"<p>Yeah, admin is able to view all feedbacks, and these reservations are for all flights, previous and upcoming(as we can add feedbacks for upcoming airlines too)</p>",5,Hello,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45301,33867,1,<p>Yes. Feature working fine.</p>,5,Super Dope Team Name,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45317,33866,1,"<p>This might work, but I wasn't able to get a past booked flight to show up so that I could give feedback. Thus, the list feedback page was empty.</p>",2,Hello,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45300,33868,1,"<p>yes, but for all flights</p>",2,BrickyardAirlines,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45301,33879,1,<p>working fine.</p>,5,SJS,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45300,33877,1,<p>Heroku app not deployed. Cannot access the app. Link redirects to Heroku Documentation</p>,1,Whales_on_Rails,0,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45301,33864,1,<p>Feedbacks not available.&nbsp;</p>,,HimesMakthalHanna,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45297,33879,1,"<p><span style=""color: #606360; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 14px;"">Works completely</span></p>",,SJS,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45300,33864,1,<p>Feedback module not implemented</p>,1,HimesMakthalHanna,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45301,33868,1,<p>Yes but No distinguishing for previous and upcoming flights..</p>,2,BrickyardAirlines,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45315,33877,1,,,Whales_on_Rails,0,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45315,33868,1,,5,BrickyardAirlines,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45308,33874,1,"<p>Very viewable. I like that there is not a ""New Feedback"" button on that page as well.</p>",5,HPA2,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45318,33867,1,,5,Super Dope Team Name,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45306,33866,1,,1,Hello,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45315,33879,1,<p>I don't think the feedback page is working correctly</p>,3,SJS,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45318,33866,1,<p>i wasnt able to login with admin</p>,1,Hello,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45306,33877,1,,1,Whales_on_Rails,0,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45309,33864,1,<p>I did not find feedbacks when logged in as admin</p>,3,HimesMakthalHanna,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45306,33870,1,,1,Tuffy,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45297,33870,1,"<p>No, the admin is not able to view a list of feedback for all previous flights.</p>",3,Tuffy,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45318,33874,1,,,HPA2,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45306,33874,1,,5,HPA2,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45310,33877,1,"<p>Unfortunately, I'm unable to provide any constructive feedback on the empty app but I'd be happy to follow up with your team if you are able to share guidance on how to proceed.</p>",1,Whales_on_Rails,0,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45309,33879,1,,5,SJS,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45310,33864,1,<p>I'm unable to find a feedbacks section via the admin user at this time. It looks like it still needs to be implemented.</p>,1,HimesMakthalHanna,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45299,33868,1,<p>Can view feedback.</p>,5,BrickyardAirlines,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45310,33879,1,,5,SJS,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45317,33879,1,,5,SJS,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45309,33877,1,,1,Whales_on_Rails,0,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45317,33874,1,<p>There is a minor bug where I can give feedback on flights that haven't departed yet. The feedbacks for such flights appear in the feedback list view.</p>,3,HPA2,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45310,33867,1,,5,Super Dope Team Name,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45317,33870,1,<p>The link to view all feedback leads to an internal server error</p>,1,Tuffy,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45302,33870,1,"<p>I cannot access an index view of all feedbacks, unfortunately. It does seem like I can add them though. If I had to guess, I would say that perhaps there is some request for a data field in the database that is not actually in the database, thus causing the exception when the view is rendered.</p>",2,Tuffy,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45303,33866,1,<p>Can't test it since can not login as an admin</p>,1,Hello,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45302,33864,1,<p>Feedbacks were not implemented in this project is seems.</p>,1,HimesMakthalHanna,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45320,33870,1,<p>Yes feedback list has been implemented completely</p>,5,Tuffy,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45322,33867,1,<p>Yes the admin is able to view feedback for previous flights&nbsp;</p>,,Super Dope Team Name,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45320,33874,1,<p>yes able to view all feedback</p>,5,HPA2,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45323,33874,1,,5,HPA2,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45320,33867,1,<p>yes able to view</p>,5,Super Dope Team Name,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45319,33879,1,<p>Yes I was able to see the same</p>,5,SJS,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45323,33877,1,,2,Whales_on_Rails,0,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45320,33868,1,,5,BrickyardAirlines,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45323,33867,1,,5,Super Dope Team Name,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45302,33866,1,<p>I could not log in to admin account.</p>,1,Hello,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45319,33867,1,"<p>No was not able to login with admin credentials, so I was not able to proceed further</p>",1,Super Dope Team Name,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45322,33868,0,"<p>Yes, the admin can view the list of feedback for previous flights.</p>",5,BrickyardAirlines,1,1,
7145,Is the admin able to view a list of feedback for all previous flights?,45322,33867,0,"<p>Yes, the admin can view the feedback for previous flights with the associated users who entered the feedback</p>",5,Super Dope Team Name,1,1,
7146,Users,45303,33874,1,,,HPA2,,,
7146,Users,45305,33868,1,,,BrickyardAirlines,,,
7146,Users,45303,33867,1,,,Super Dope Team Name,,,
7146,Users,45316,33868,1,,,BrickyardAirlines,,,
7146,Users,45308,33870,1,,,Tuffy,,,
7146,Users,45314,33870,1,,,Tuffy,,,
7146,Users,45314,33874,1,,,HPA2,,,
7146,Users,45314,33879,1,,,SJS,,,
7146,Users,45314,33867,1,,,Super Dope Team Name,,,
7146,Users,45318,33864,1,,,HimesMakthalHanna,,,
7146,Users,45322,33868,1,,,BrickyardAirlines,,,
7146,Users,45311,33867,1,,,Super Dope Team Name,,,
7146,Users,45298,33864,1,,,HimesMakthalHanna,,,
7146,Users,45311,33870,1,,,Tuffy,,,
7146,Users,45299,33877,1,,,Whales_on_Rails,,,
7146,Users,45299,33874,1,,,HPA2,,,
7146,Users,45316,33874,1,,,HPA2,,,
7146,Users,45316,33864,1,,,HimesMakthalHanna,,,
7146,Users,45305,33866,1,,,Hello,,,
7146,Users,45322,33864,1,,,HimesMakthalHanna,,,
7146,Users,45316,33866,1,,,Hello,,,
7146,Users,45323,33870,1,,,Tuffy,,,
7146,Users,45300,33866,1,,,Hello,,,
7146,Users,45301,33867,1,,,Super Dope Team Name,,,
7146,Users,45317,33866,1,,,Hello,,,
7146,Users,45300,33868,1,,,BrickyardAirlines,,,
7146,Users,45301,33879,1,,,SJS,,,
7146,Users,45300,33877,1,,,Whales_on_Rails,,,
7146,Users,45301,33864,1,,,HimesMakthalHanna,,,
7146,Users,45297,33879,1,,,SJS,,,
7146,Users,45300,33864,1,,,HimesMakthalHanna,,,
7146,Users,45301,33868,1,,,BrickyardAirlines,,,
7146,Users,45315,33877,1,,,Whales_on_Rails,,,
7146,Users,45315,33868,1,,,BrickyardAirlines,,,
7146,Users,45308,33874,1,,,HPA2,,,
7146,Users,45318,33867,1,,,Super Dope Team Name,,,
7146,Users,45306,33866,1,,,Hello,,,
7146,Users,45315,33879,1,,,SJS,,,
7146,Users,45318,33866,1,,,Hello,,,
7146,Users,45306,33877,1,,,Whales_on_Rails,,,
7146,Users,45309,33864,1,,,HimesMakthalHanna,,,
7146,Users,45306,33870,1,,,Tuffy,,,
7146,Users,45297,33870,1,,,Tuffy,,,
7146,Users,45318,33874,1,,,HPA2,,,
7146,Users,45306,33874,1,,,HPA2,,,
7146,Users,45310,33877,1,,,Whales_on_Rails,,,
7146,Users,45309,33879,1,,,SJS,,,
7146,Users,45310,33864,1,,,HimesMakthalHanna,,,
7146,Users,45299,33868,1,,,BrickyardAirlines,,,
7146,Users,45310,33879,1,,,SJS,,,
7146,Users,45317,33879,1,,,SJS,,,
7146,Users,45309,33877,1,,,Whales_on_Rails,,,
7146,Users,45317,33874,1,,,HPA2,,,
7146,Users,45310,33867,1,,,Super Dope Team Name,,,
7146,Users,45317,33870,1,,,Tuffy,,,
7146,Users,45302,33870,1,,,Tuffy,,,
7146,Users,45303,33866,1,,,Hello,,,
7146,Users,45302,33864,1,,,HimesMakthalHanna,,,
7146,Users,45320,33870,1,,,Tuffy,,,
7146,Users,45322,33867,1,,,Super Dope Team Name,,,
7146,Users,45320,33874,1,,,HPA2,,,
7146,Users,45323,33874,1,,,HPA2,,,
7146,Users,45320,33867,1,,,Super Dope Team Name,,,
7146,Users,45319,33879,1,,,SJS,,,
7146,Users,45323,33877,1,,,Whales_on_Rails,,,
7146,Users,45320,33868,1,,,BrickyardAirlines,,,
7146,Users,45323,33867,1,,,Super Dope Team Name,,,
7146,Users,45302,33866,1,,,Hello,,,
7146,Users,45319,33867,1,,,Super Dope Team Name,,,
7146,Users,45322,33868,0,,,BrickyardAirlines,,,
7146,Users,45322,33867,0,,,Super Dope Team Name,,,
7147,"If any attributes are missing for users, please mention which one(s).",45303,33874,1,"<p>All attributes are presented, however the validation of field is not good enough.</p>",,HPA2,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45305,33868,1,,,BrickyardAirlines,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45303,33867,1,"<p>No field is missing, everything looks good.</p>",,Super Dope Team Name,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45316,33868,1,<p>The main attributes are all in place.</p>,,BrickyardAirlines,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45308,33870,1,<p>User seems to have all attributes.</p>,,Tuffy,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45314,33870,1,<p>N/A</p>,,Tuffy,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45314,33874,1,<p>N/A</p>,,HPA2,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45314,33879,1,<p>N/A</p>,,SJS,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45314,33867,1,<p>N/A</p>,,Super Dope Team Name,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45318,33864,1,"<p>credit card info, cvv, exp date and card name were missing</p>",,HimesMakthalHanna,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45322,33868,1,,,BrickyardAirlines,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45311,33867,1,,,Super Dope Team Name,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45298,33864,1,<p>I don't see any missing attributes.</p>,,HimesMakthalHanna,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45311,33870,1,,,Tuffy,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45299,33877,1,<p>Nothing is deployed.</p>,,Whales_on_Rails,0,1,
7147,"If any attributes are missing for users, please mention which one(s).",45299,33874,1,<p>None.</p>,,HPA2,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45316,33874,1,,,HPA2,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45316,33864,1,"<p>All attributes are present. but I would consider adding the credit cards as part of the User form.</p>
<p>This is because, while trying to book a flight as an admin, the credit card dropdown doesn't list any cards, unless I go and add a card first. Another reason to look into this, is because, it is an attribute of the user. So if I add a card individually, I have no link with the created card and the user/admin creating it. For instance, I created two cards for testing admin but I have no way of accessing that at the user end as they have no connection with the user I created while being an admin. (I hope it's clear)</p>
<p>So if you want to retain this functionality, a better way to do so would be to include 'add a card' link to the flight booking page itself(in place of a drop down). Further a more meaningful way, is to make avilable the admin cards(which were already there in the card list when i started testing) to be available for the dropdown in the flight booking page.&nbsp;</p>
<p>If your thinking was to not enable non-admin cards to the admin for purchasing a flight, again you could add the card information to the user's form(pre-recorded in case of admin) and then display it in the dropdown for booking a flight.</p>
<p>Credit - card functionality --&nbsp;</p>
<ul>
<li>The system is accepting expired cards as well. You may want to include a filter for that.</li>
<li>Another thing I noticed many people applying to theirs is the check that a credit card contains 16 numbers. You may want to implement that as well, if you see fit.</li>
</ul>",,HimesMakthalHanna,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45305,33866,1,,,Hello,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45322,33864,1,,,HimesMakthalHanna,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45316,33866,1,<p>You may want to ensure credit card number is 16 digit and the expiration date is a calendar dropdown.</p>,,Hello,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45323,33870,1,,,Tuffy,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45300,33866,1,<p>None are missing</p>,,Hello,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45301,33867,1,<p>No attributes missing.</p>,,Super Dope Team Name,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45317,33866,1,,,Hello,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45300,33868,1,<p>none</p>,,BrickyardAirlines,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45301,33879,1,<p>All attributes are present.&nbsp;</p>,,SJS,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45300,33877,1,<p>Heroku app not deployed. Cannot access the app. Link redirects to Heroku Documentation</p>,,Whales_on_Rails,0,1,
7147,"If any attributes are missing for users, please mention which one(s).",45301,33864,1,<p>None</p>,,HimesMakthalHanna,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45297,33879,1,<p>No</p>,,SJS,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45300,33864,1,<p>none are missing</p>,,HimesMakthalHanna,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45301,33868,1,<p>All attributes present.</p>,,BrickyardAirlines,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45315,33877,1,,,Whales_on_Rails,0,1,
7147,"If any attributes are missing for users, please mention which one(s).",45315,33868,1,<p>None</p>,,BrickyardAirlines,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45308,33874,1,<p>Users have all attributes.</p>,,HPA2,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45318,33867,1,<p>none</p>,,Super Dope Team Name,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45306,33866,1,,,Hello,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45315,33879,1,<p>no</p>,,SJS,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45318,33866,1,,,Hello,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45306,33877,1,<p>all the attributes are missing</p>,,Whales_on_Rails,0,1,
7147,"If any attributes are missing for users, please mention which one(s).",45309,33864,1,<p>No attributes were missing.</p>,,HimesMakthalHanna,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45306,33870,1,,,Tuffy,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45297,33870,1,<p>None</p>,,Tuffy,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45318,33874,1,,,HPA2,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45306,33874,1,,,HPA2,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45310,33877,1,"<p>At this time, all attributes related to users appear to be missing as the app is empty.</p>
<p>&nbsp;</p>",,Whales_on_Rails,0,1,
7147,"If any attributes are missing for users, please mention which one(s).",45309,33879,1,<p>None</p>,,SJS,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45310,33864,1,<p>N/A</p>,,HimesMakthalHanna,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45299,33868,1,<p>None.</p>,,BrickyardAirlines,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45310,33879,1,<p>N/A</p>,,SJS,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45317,33879,1,,,SJS,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45309,33877,1,,,Whales_on_Rails,0,1,
7147,"If any attributes are missing for users, please mention which one(s).",45317,33874,1,,,HPA2,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45310,33867,1,<p>Great work on your field validations. I am able to add an expired credit card but that's not too bad.</p>,,Super Dope Team Name,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45317,33870,1,,,Tuffy,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45302,33870,1,"<p>No, it seems like all of the attributes are there.</p>",,Tuffy,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45303,33866,1,<p>No attribute missing</p>,,Hello,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45302,33864,1,"<p>The credit card information cannot be changed from the user profile, but other than that it appears everything is there for User attributes.</p>",,HimesMakthalHanna,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45320,33870,1,"<p>All of these attributes : name, email, password, phone number, address, credit card details have been implemented.</p>",,Tuffy,1,1,
7147,"If any attributes are missing for users, please mention which one(s).",45322,33867,1,,,Super Dope Team Name,1,1,
